42.27551, -71.7572
42.27526, -71.75677
42.27553, -71.75678
42.27581, -71.75681
42.27619, -71.75627
42.27578, -71.75623
42.275470, -71.756220
42.27516, -71.75621
42.27494, -71.75623
42.27523, -71.75574
42.2755, -71.75578
42.27586, -71.75574
42.27551, -71.75519
